Market Cap,Price,Cluster
3.7883545262554943,0.31770382383237056,1
3.3404390383386953,-0.7312001530572152,1
2.6957729921039038,0.5550170350286872,1
2.5821997855904235,-0.4759977436732697,1
2.3508351340752847,-1.0063720286924591,1
2.1189450482147802,-0.19132904445237287,1
2.111035251587725,-1.5178023565830696,1
2.072214709437636,0.08222872421678575,1
1.8700237319691249,-0.35566834384328205,1
1.8168489323852217,-0.46507994532744107,1
1.759172658330325,0.8609403790094053,3
1.5803469481292851,0.2602620494857222,1
1.5091681545890958,-1.0086585254900975,1
1.470896108822335,-0.16843866194057036,1
1.4310337312194352,0.7680313358426057,3
1.3902276998764427,0.1614426599199746,1
1.3701115714522631,-1.3674683627232467,1
1.3501993403857153,-1.170267541025763,1
1.288213261131694,-0.8011174620113913,1
1.254753465594688,-1.805756439905857,1
1.2367368000527228,-0.941465849437953,1
1.2269175206131073,0.33551786713166,3
1.1722128390235012,-0.5621494748243057,1
1.1523137371256427,1.2837282697547223,3
1.141784414396073,0.4636276912776428,3
1.127868634783209,-1.846120516953845,1
1.088670109887491,-0.7376696710432485,1
1.081356015636688,-0.8613599282346923,1
1.0761675494440737,0.40748088640746966,3
1.0575281887807535,-0.09712660101000664,1
1.0459927565701026,0.6311967765423931,3
1.0439016676026416,-0.24141803037260412,1
1.042049389318756,-1.5122437283744044,1
1.0418695662818795,0.10238361463460459,3
1.019525522951273,-0.32336425732119006,1
1.008501713330631,-0.48849988866512173,1
1.0079068351494258,1.1711425813802956,3
1.004981846262605,-0.4700619795402106,1
0.9858497116173768,0.9858651308085249,3
0.9602503710846758,-0.627355035807299,1
0.9591738428832818,0.9653211214797109,3
0.9469360923565342,0.4381794049429855,3
0.9386512611006907,0.06343290940435482,3
0.9359221366017009,-0.7217157749886023,1
0.915568612184825,0.931040234577645,3
0.9021342972370486,0.04402869719315745,3
0.8977329455041122,0.13030216424727808,3
0.882785209407413,-0.2763186010534917,1
0.8557284445162052,1.2112358018850649,3
0.8538328435322156,0.24276925782642636,3
0.8503207578201307,0.18365386308399032,3
0.8476982059735588,0.6578725442389434,3
0.8150977317287893,0.0716889994753394,3
0.8039816105905705,0.4730211869644573,3
0.7966176518729914,-0.7898566682408396,1
0.7853843263900433,-0.7796815086051448,1
0.7836393077926599,0.19339636432985519,3
0.7756936565475993,-0.5029528058052294,1
0.7624311240349331,0.3248081728196877,3
0.7570631265489958,0.5621103773566808,3
0.7536595071132116,-0.3729875486876127,1
0.7489388245641092,0.682888976140522,3
0.742878468969403,0.28331397419155785,3
0.7411947516153045,0.18050703560156545,3
0.7368421884595852,-0.3864556985938,1
0.7328696075608087,0.3624484226944252,3
0.7275070825418756,0.14153490281439118,3
0.7184235048112816,0.031643136544925045,3
0.7183742376464103,-1.2919319297650744,1
0.71675776049047,0.1257020166801198,3
0.7128163448812643,0.6819248218759221,3
0.7081856977010234,0.04725990899050065,3
0.6957257317277864,-0.9372055511430806,1
0.6950611356218329,0.424924532395546,3
0.6934521239020279,0.45916776399792136,3
0.6875474216429336,1.1019000819380678,3
0.6856811423120335,0.2045389504279808,3
0.6738513800902773,1.6009365476992776,3
0.6717575915438058,-0.36013430440445265,0
0.6711006939317025,-1.0702034172997419,1
0.6632583966132551,0.5982261074595638,3
0.6502992440910184,-0.30516110364439425,0
0.6490171832392352,0.41529459339963815,3
0.6486454710111571,-0.35940161117058117,0
0.6375126899284699,0.6147855883198344,3
0.6360267161991541,0.491306131201134,3
0.6145931894156333,0.6617329025726724,3
0.6087872728820609,-0.2703556577326453,0
0.6004232595381722,0.6082219632019312,3
0.6001976218915337,-0.20943801906472362,0
0.5896793463434071,0.2347505621968024,3
0.5890179878121029,0.5715913113789688,3
0.5878328141677981,0.18875300011609328,3
0.5719897715007334,0.3910169114908219,3
0.5707440533373568,0.42795561636421564,3
0.5696269995395454,-0.09881879644326995,0
0.5627416553296354,0.2670725335834726,3
0.5589375699458095,-0.7554102590903686,1
0.5554809641108586,-0.15403143050708995,0
0.5541856176643151,-0.5015651446616404,0
0.5479149576925435,0.12234649787317202,3
0.5428873412673569,0.18549094575718883,3
0.5385305643448438,0.2067442722632178,3
0.5370883296671825,-0.2105633599189821,0
0.5342214916368282,0.238554745117942,3
0.5335774165518176,-0.31064490080905105,0
0.5196578477161434,-0.09993846959881114,0
0.5166278932722563,0.37042716378294555,3
0.5113406766148003,0.1824033732936557,3
0.508505101302594,0.163593020284117,3
0.5081131737791706,1.1103818497016462,3
0.5041010970248541,0.30598135528656106,3
0.5036704984552065,0.3330644240764669,3
0.5005051465361383,-0.6346529566467072,0
0.4996676560325044,-0.4377509601458426,0
0.4970092517631199,-0.33244654131785056,0
0.49568362301219576,0.4026572223529279,3
0.49519940244733684,0.15071303992654755,3
0.49068750968571423,0.31525253261261726,3
0.4903280686379079,-0.518910921443626,0
0.4886991066087219,0.15955559341797013,3
0.48541012936654193,0.579747570947273,3
0.48504460117370335,0.7642356142986279,3
0.48250067849964673,0.025415541800872972,3
0.48186684061774093,0.08051639272869063,3
0.4817669828164395,0.8577316422989447,3
0.479576915265088,0.692602607342126,3
0.47867124345933926,0.22955234550657222,3
0.47102490816676595,0.05297559132407064,3
0.4696120764900954,-0.06876621582004333,0
0.46742319223499607,-0.4063772773555605,0
0.46398248285534816,-0.16050052932966416,0
0.46385012874305304,-0.4706007658456683,0
0.4617824784801494,-0.26647465918597907,0
0.4558386408012345,0.7825240402510437,3
0.4550579899314553,0.167553727536255,3
0.4449847701933434,-0.4867607687870658,0
0.4447285855505406,-1.1314699838244133,1
0.44121254258787945,0.1651960825959352,3
0.4389855299523034,0.8101428569266829,3
0.43685323025540873,0.15679456928224622,3
0.43259173242705,0.50381391195232,3
0.4319531598305545,-0.7353827990550547,0
0.43016825554366095,0.2565139668763077,3
0.42892084318998625,0.3988887267671439,3
0.428216211963616,0.3572007522981528,3
0.4276151055890311,0.3638465402886085,3
0.4239866934997332,0.6422799026937456,3
0.4133827570451918,-0.19387212442923976,0
0.40731374456856245,-0.28967818549706237,0
0.4035029031690462,-0.2184431107928362,0
0.4030614837122659,0.373749823646617,3
0.3978275867292963,-0.10344099548610583,0
0.39700344098010076,0.5768115604734134,3
0.3949308693261626,0.2084413036243343,3
0.39413115014291705,0.15367016923459312,3
0.3914091522595463,0.054639617682091274,0
0.3908151660706231,0.17690618060415092,3
0.3897858426857808,0.3336719830024073,3
0.38975651581691345,0.045186344719814586,0
0.3858141714362866,1.4226206631023404,3
0.3835570528386372,0.5111105303870599,3
0.38059711670437024,0.7960975510712357,3
0.38044310437840656,0.5558550190675301,3
0.37814894567109875,0.3198473852689616,3
0.373329677139732,-0.4428302247300316,0
0.37302576585125274,0.5699420041081679,3
0.37037385695277847,-0.48487835965319703,0
0.36878456310584123,-0.39349505081818126,0
0.3642003323665946,0.3972131372366467,3
0.3638042518986579,-0.10878350099980322,0
0.3614101871920682,0.21775575711130551,3
0.35983807553389074,0.3919052945554576,3
0.3580047534832028,0.24615828119655225,3
0.3573381140897943,0.08056003446193849,0
0.3573323736356399,-0.1049691779551296,0
0.3565200324524205,-0.24240372006501892,0
0.35421866045802486,0.15760288559539504,3
0.35160765514139686,1.01436276231279,3
0.35095560177773516,0.1654211801399592,3
0.3498277985631347,0.09139808002421229,0
0.348805333224631,0.62061044000427,3
0.34880143100468824,0.21004169486377364,3
0.34801882849659505,0.25000616177198676,3
0.3479703802297674,0.6637024025922043,3
0.34761258308918014,0.785077925687121,3
0.3475834231223657,0.19662296623607195,3
0.34650093343102784,0.4417067102539987,3
0.3462322314448018,-0.7523736195532819,0
0.3447750994649099,0.4176255531168451,3
0.3440873706722398,-0.2648204381522203,0
0.3419081731796114,0.161998821019172,3
0.33785255709824874,-0.3141782559396682,0
0.33725376908904536,0.07429163740779127,0
0.33661286348430397,-0.5710792490183011,0
0.3363177725371437,0.04190028817040612,0
0.3345061089782967,0.4888326628303534,3
0.33404938787495436,0.2519327983217845,3
0.3336466652661158,0.22663193819969202,3
0.3286468183837561,0.12915869373764097,0
0.32859350539581333,-0.036173113349859023,0
0.32490367428853817,0.06201802240857849,0
0.3211873058950507,0.0005726157810702938,0
0.32018096636769117,0.1002757336875407,0
0.3176544105414152,-0.32364057348912173,0
0.3165075631430025,-0.01620788203157473,0
0.3153622166721354,0.2194302819359982,3
0.3150125510220235,0.3815015763030357,3
0.31426478663706675,0.3353758121179589,3
0.3141928294765471,-0.05789788022997317,0
0.3126862224015405,-0.39163093092994966,0
0.3105591495942527,0.029669466005159094,0
0.3087299272574421,-0.10699268680383772,0
0.3078863217488143,-0.03485033683818451,0
0.3077675762198552,0.06520910383235863,0
0.30663230013153747,-0.26394256917926184,0
0.30638936072770534,-0.17040005313900175,0
0.30416730664579716,0.19004383483944734,3
0.3035541201297334,0.46857269494343556,3
0.30208770153621,0.08433778008396278,0
0.30135162191717785,0.4034276314016974,3
0.30072733612624036,0.22959530165372774,3
0.29711455861221936,0.45355508399211897,3
0.29449275813139936,-0.13682500114197563,0
0.29382964841957004,0.33612303872283417,3
0.2921647967058886,0.2727118662472177,3
0.2909935107753752,-0.03475226415044589,0
0.2907164738196932,0.302013795519641,3
0.2858444671475472,-0.2650808501749083,0
0.28565326883354464,-0.2800929161530665,0
0.28523209828152474,0.07006831134928959,0
0.2845999644595809,0.18030959380821557,0
0.27904830786867074,-0.032797546129779975,0
0.27899860245280117,0.25020299097322496,3
0.2788855505649612,0.4019954586032698,3
0.2788691538689204,0.014830975716381204,0
0.27796463053083864,0.3431405866481282,3
0.2777395426418693,0.21988889426242592,3
0.2772712325632402,0.488765586992285,3
0.2753035121278839,-0.038406956944367326,0
0.27524542647767986,0.031575332038957384,0
0.2731124331658874,0.005863185284052164,0
0.2721556925450837,0.21555427569583724,3
0.2644275294566072,0.07081726643428402,0
0.2612237564752215,0.27780236012049697,3
0.2584447868123727,0.20034770736897436,0
0.25767848758271433,0.2263667878677379,3
0.25735576653202735,0.2871172186384519,3
0.2571389853146684,-0.09558356151901966,0
0.25467399827243614,0.20508869130533344,0
0.25170688537180835,0.26407676965927745,3
0.2506710812758313,-0.7465181918226705,2
0.2503931731007473,0.08884179328198459,0
0.2503775307516785,0.27344864581229084,3
0.24850649367731054,0.16480354760364205,0
0.24846382981956963,-0.41233656885127246,0
0.2468686965771865,0.02162400704655328,0
0.24665261270077393,0.3468897972046531,3
0.24525347256465524,0.3048846379498368,3
0.24231646501089987,0.040783824958339876,0
0.24061232625375478,0.07078370696985092,0
0.23545721020631952,0.24553430787959338,3
0.23254935627966788,0.07576699356149198,0
0.23251047009111941,-0.7131814687457084,2
0.23178904762408314,0.36758223839196646,3
0.2310411421404782,-0.6864653166343794,2
0.22582216193770402,-0.21907971501647552,0
0.22125524511304603,-0.041068580588020626,0
0.21848628242805263,0.5144161066940361,3
0.21843019223449012,-0.23670628264029012,0
0.21708364430796104,0.06358516569376033,0
0.21683896159329316,0.1942518403347106,0
0.2166943090134763,0.1451078727387399,0
0.21350380127883534,0.13927513100819683,0
0.21300327804473554,-0.16957575399896352,0
0.2112898173640822,-0.13576463445051914,0
0.20947865463346663,0.08110534528944664,0
0.20816505797433282,-0.08557129296334814,0
0.2058332763515984,0.41845199796789584,3
0.2055381349246819,0.17797818385234873,0
0.2025151463556327,0.11985297818487897,0
0.20246911090233144,-0.10186378856762525,0
0.2021689970563031,0.21064867087778935,0
0.2019991715407107,0.3538451669376238,3
0.20143079609820017,0.04462470732676544,0
0.19984015455573642,-0.30272436198847513,0
0.19705256276972866,-0.6837490407911239,2
0.19434061785298873,0.9918433048818893,3
0.19351256183477203,0.47616654188467883,3
0.19324921852409058,-0.6063784517822094,0
0.19314316831428105,0.10558604944599528,0
0.19270796028708795,0.2694794724022356,0
0.18844807659408416,0.0009892766558607397,0
0.18802672042312898,0.8703385209759513,3
0.1876899948713196,-0.02073551078626396,0
0.18647672588971628,-0.017276040639834532,0
0.18527705775402234,0.20963576257177555,0
0.1819813518237286,-0.11296903390005313,0
0.18135241112810646,0.22230042856305413,0
0.18060340673831693,0.2639623377202329,0
0.18042790119077945,-0.19643234586228667,0
0.18020541515817926,0.03926842903240673,0
0.17835221825577363,0.26441809844199066,0
0.17694165533578501,0.029393583040206634,0
0.17688229810294903,0.633578734454421,3
0.17575704529746816,0.14499855415934393,0
0.17490341178736968,-0.059384627823412146,0
0.17246826479209496,-0.01766262535704981,0
0.17131920762858824,0.08050453251003852,0
0.17106159624534806,0.2609935672155409,0
0.16995877247222108,0.11159181899377422,0
0.16978831603903657,0.4189387355175751,3
0.16851330912861054,0.05078247991467593,0
0.16772910722945808,0.0954211325837791,0
0.16741350680279662,0.31302795734104993,3
0.16459671817996005,0.17001210956808413,0
0.1632243873548626,-0.2033766365485693,0
0.16239170685277782,-0.11764556659069207,0
0.16186588878220257,0.08112049578545992,0
0.1589667481104327,0.1933866410572659,0
0.1578932105418022,-0.07949979376162651,0
0.15776433721815292,0.46138921253808646,3
0.15713283842913867,0.13222864226246592,0
0.15712764230446724,-0.6904505077738955,2
0.1568040011804276,0.2549787114455592,0
0.15561713976909433,0.09522023235819282,0
