Market Cap,Volume(24h),Price,% 1h,% 24h,% 7d,Cluster
0.09049869195398468,-0.07881029488706943,-0.05037430443033043,-0.03258940494432318,0.20512903585607595,0.12547937574217521,-1
0.08404538979512968,-0.08103168653136457,-0.028245835314027683,-0.4690799465125489,-0.3348925537753647,-0.03215439810494134,-1
0.07227388936058791,-0.08113065942640743,-0.05004776991455714,0.03781229530861646,0.18782857303035477,0.5124904999950318,-1
0.06853986424371782,-0.0814956494693488,-0.022324586101563508,-0.22971416565255418,-0.28299116529820106,-0.39642988189907924,-1
0.06729582436082626,-0.08093271363632172,-0.01798180711506449,-0.13115178529843866,-0.049434917150964715,-0.43230167017839105,-1
0.05659053334579471,-0.0814932851168561,-0.008193594299841362,-0.33531671603196367,-0.09268607421526773,-0.546485108926623,-1
0.05321459851344189,-0.07878280241622419,-0.041681030554969245,-0.6098833470184282,-0.10998653704098894,-0.2256599602313697,-1
0.05167808033064228,-0.08155013954656405,0.02682567543004852,-0.7506867475243075,-1.8659835138516918,-0.8465955629817102,-1
0.05002166241511146,-0.08141410680082183,-0.028974150196255,-0.20155348555137834,-0.3348925537753647,-0.27466789633127453,-1
0.04656958369630734,-0.08146881681780385,-0.027385165947135245,-0.004428724843147319,-0.11863676845384953,-0.22818614250456068,-1
0.04409334046142949,-0.0812577846115958,-0.03554958796951816,0.030772125283322505,0.05931084918214005,-0.471204877185532,-1
0.04336529349521703,-0.08035537174857176,0.062443734581232514,-0.004428724843147319,-0.4065658997676383,-0.5318332517421153,-1
0.04182122160501097,-0.08154326642885275,-0.022673143176457404,-0.22971416565255418,-0.027191464946465994,-0.15846351176448986,-1
0.03889666137318768,-0.08132387651150776,-0.04572993241037381,0.04485246533391042,-0.18536712506734562,-0.037206762651323264,-1
0.03254985988304688,-0.08164736392046115,-0.007071184050582705,-0.5183611366896066,-0.5696845492672953,-0.455542547091748,-1
0.029691537773454832,-0.07514279927631483,-0.027807061318475546,-0.067790255070793,-0.12975849455609892,-0.3666209310754258,-1
0.02956126811948971,-0.07918419249056466,0.06997306325066728,-0.440919266411373,-0.1421159680030426,-0.5469903453812611,-1
0.02265522067387425,-0.08167950426842749,-0.024867610142840755,0.537664367104488,-0.10875078969629455,-0.22616519668600787,-1
0.019643939327296727,-0.08166355148729482,-0.014126870374863936,-0.2226739956272602,-0.37320072146089023,-0.28679357124259114,-1
0.015681262946126744,-0.07835941836520754,-0.045556145510616125,-0.11707144524785075,-0.2409757555785924,-0.3160972856116064,-1
0.014257702520189458,-0.06003843579394164,-0.024937637610619772,-0.11003127522255678,-0.028427212291160367,-0.24637465487153565,-1
0.013356820488223238,-0.08152033770816781,0.0031658644766730344,-0.4057184162849033,-0.06920687466607466,-0.6864356068614027,-1
0.008412275284682665,-0.022978585094562232,-0.0478719332072385,0.3053387562697871,0.08402579607602749,-0.16200016694695724,-1
0.00796632264242781,-0.08168049326057969,-0.03371062000220105,-0.16635263542490847,-0.3966799210100833,-0.9415800164536905,-1
0.007684647851759045,-0.08167733731187547,0.01451377538620628,-0.13115178529843866,-0.2459187449573699,-0.26557364014778695,-1
0.0075893094389239135,-0.0816630236318546,-0.036682250971616544,0.10117382553626215,-0.2607477130937023,-0.16503158567478643,-1
0.0074849770616045065,-0.08165893275219283,0.14471525359361637,0.10821399556155611,-0.49183246655154994,-0.0008297379173733474,-1
0.00567851626277105,4.399207344338477,-0.028362586623114815,-0.25787484575373004,-0.19154586179081753,-0.07358378738527327,-1
0.004974377423503301,-0.06701602489446278,-0.024088597582096995,0.3546199464468449,0.5041798932721141,-0.6566266560377493,-1
0.004834865739306911,-0.08164790827138388,-0.04275579127938487,-0.21563382560196626,-0.18783861975673438,-0.4257335962680946,-1
0.004479878033466678,-0.08135444813908767,0.04301432688070332,-0.067790255070793,-0.2941128914004504,-0.500003355099909,-1
-0.00416608639866617,-0.08106467749637886,0.0009236861795657125,0.00965161520744061,-0.43498808869560884,-0.9107605927207607,-1
-0.004885567717881017,-0.08110866544973125,-0.02194096683135073,-0.13115178529843866,-0.05067066449565909,-0.1655368221294246,3
-0.00590084846652321,-0.08111416394390028,-0.04212135953029856,0.4039011366239026,0.9848856103582249,0.1679192379317835,-1
-0.0058978941651057085,-0.08150367727083561,0.012238209271281787,0.09413365551096818,-0.32006358563903226,-0.47827818755046675,-1
-0.007954106574186225,-0.08166631173136768,-0.02483906846796057,-0.08187059512138092,-0.043256180427492845,0.08303951355256692,-1
-0.008210291028195371,-0.0815545383418993,-0.04355935763100936,-0.7154858973978377,-0.3077061121920885,-0.05691098438221286,-1
-0.00850129498833798,-0.08042685217276936,-0.04861701012531134,-0.018509064893735248,0.016059692117837015,0.5721084016423389,-1
-0.009262533924508126,-0.08147766939341601,-0.009989066378450123,0.3405396063962569,0.2520874349544621,-0.06600524056570034,-1
-0.012254704018897335,-0.08153930751305104,-0.02606540109197491,-0.25787484575373004,-0.2508617343361474,-0.26809982242097796,-1
-0.015412202906302196,-0.0808832271888003,-0.048764514074201216,0.5728652172309577,0.24961594026507336,0.41851651943232776,-1
-0.016318266912258104,-0.08077325730541934,-0.04315193888259909,-0.08187059512138092,-0.2533332290255361,-0.471204877185532,-1
-0.01779806482686991,-0.08131601366484602,0.2583148687053028,0.46726266685154827,-0.8057122921039204,-0.6025663553914625,-1
-0.022667685741987274,-0.08156877944179712,-0.0457559807798299,-0.08187059512138092,-0.43869533072969197,1.004590806812633,-1
-0.023129150574891493,-0.08148503737560253,-0.045277660853232836,-0.3423568860572576,-0.495539708585633,-0.40451366517329035,-1
-0.027355495195262272,-0.08158384531582032,-0.04545693442960266,-0.3564372261078455,-0.32747806970719845,-0.01194493991941356,-1
-0.02789438148835162,-0.08152237215101037,-0.0445335770432923,-0.2226739956272602,-0.1470589573818201,0.009274991175390589,-1
-0.02790221172230607,-0.08165927915732547,-0.03501545592775724,-0.447959436436667,-0.07785710607893524,-0.4499849460907279,-1
-0.02794428346217612,-0.08167842381432326,-0.04478171641781538,-0.13115178529843866,-0.1421159680030426,-0.4221969410856272,1
-0.02847395091531649,-0.08135439315414597,-0.014909252760797794,-0.3705175661584334,0.030888660254169493,-0.08469898938731349,-1
-0.029215219153381673,-0.08101519104885743,0.0019186625350891828,2.7693982651226743,0.19153581506443787,-0.4605949116381299,-1
-0.0291946202094472,-0.08166736194375397,0.0008393675064994759,-0.6028431769931342,-1.629955771015067,-0.08015186129556974,-1
-0.029973077930223038,-0.081662418797496,-0.016165239565549158,-0.3212363759813757,-0.36207899535864085,-0.3570214384373001,-1
-0.030078808049102724,-0.08158873897563076,-0.05030556083925994,-0.30011586590549383,-0.04819916980627034,-0.34135910834351607,-1
-0.03029187368685931,-0.08168050861221045,-0.04271020803751584,0.6432669174838973,0.7352646467299615,0.0011912079011794756,-1
-0.030528395943791628,-0.08155536311602465,0.02159327383079702,-1.2153379691937092,-0.7340389461116468,0.14013123292668286,-1
-0.031964472797546974,-0.08071277386955983,-0.01729727748544263,-0.5324414767401946,-0.5931637488164886,-0.8172918486126951,-1
-0.03268079883289774,-0.08141982523475763,-0.025971737088775405,-0.2930756958801999,-0.7661683770737004,-0.8193127944312478,-1
-0.03335262763567092,-0.08144610803688568,-0.04351945069743261,-0.3705175661584334,-0.2965843860898391,-0.32519154179509396,-1
-0.03382446520075236,-0.08151379450010665,-0.050115556919152246,-0.067790255070793,0.1989502991326041,0.3599090906942973,2
-0.034457849083259606,-0.07861784759115277,-0.04135212213149639,-0.23675433567784815,-0.1730096516204019,-0.2872988076972294,3
-0.03562104939890259,-0.08168050869210358,-0.047811974479335516,-0.36347739613313945,-0.24221150292328675,-0.47625724173191397,-1
-0.0372785449598244,-0.08159539215357532,-0.050241506067065865,-0.659164537195486,-0.3163563436049491,-0.05236385629046912,-1
-0.037913687438739185,-0.0816786261589087,-0.03974344568590312,0.07301314543508629,-0.16065217817345823,-0.15644256594593703,-1
-0.038050592324384624,-0.08148850142692904,-0.0381995713017916,-0.20155348555137834,-0.33365680643067025,-0.22161806859426414,-1
-0.038066871199821446,-0.08147909900189997,-0.04886826648278433,-0.046669744994911104,0.03336015494355824,-0.24283799968906827,3
-0.041063849412740286,-0.05328628495435145,-0.03669431997454831,-0.5465218167907825,-0.3423070378435309,-0.546485108926623,-1
-0.041564638288430246,-0.07660539872528144,-0.04534887808421986,-0.5042807966390187,-0.8020050500698374,-0.37116805916716955,-1
-0.04173914059493402,-0.08064679193953127,-0.040176018023175025,-0.17339280545020244,-0.08897883218118463,-0.11450794021096702,3
-0.04395464283669924,-0.08128533206738273,-0.0343723179775337,-0.05370991502020507,-0.21749655602939935,-0.7945562081539763,-1
-0.044763083132910005,-0.07995948016840033,-0.0381284144720064,-0.6450841971448981,-0.9218725425051916,-0.15694780240057532,-1
-0.04492669022314904,-0.08071827236372887,0.07183673952356746,-0.5394816467654886,0.25703042433323964,0.9459833780746024,-1
-0.04492257289393754,-0.08157037400510615,0.0515080506367105,-1.5462259603825255,-1.3630343445610824,1.1379732308371162,-1
-0.04597684950773418,-0.08085573471795506,-0.04525531240855821,-0.22971416565255418,-0.18413137772265128,-0.3893565715341445,-1
-0.04653572687826748,-0.0815602567758351,-0.013942719752616657,-0.48316028656313686,-0.12975849455609892,0.05525150854746626,-1
3.871387168040635,0.9293221155252623,-0.0333166847685885,-0.3071560359307878,0.013588197428448268,-0.15593732949129885,-1
3.539487881534009,-0.0816477653105355,-0.03805306046103403,0.22789688599155347,0.07784705935255562,-0.6197443948491611,-1
0.4221643065001934,14.98682179455934,-0.02946276220670693,-0.14523212534902658,0.05313211245866819,0.019884956722792616,-1
0.27553009814072554,-0.08113197906500799,-0.038794863072096404,-0.067790255070793,0.13469143720849674,0.35182530742008616,-1
0.20338928940740633,0.09901650503409219,0.11015430256444535,-0.07483042509608696,0.09144028014419373,0.20025437102862792,-1
0.16424322360546506,-0.08168010899281619,-0.05064837277658506,0.0026114451821466446,0.11615522703808116,0.3578881448757445,-1
0.10164038191770046,-0.08077325730541934,-0.03196273564255439,0.12229433561214405,-0.3447785325329197,-0.03771199910596145,-1
0.09779645770165589,-0.08147200594442189,-0.0351585955386456,-0.09595093517196886,0.9638779054984206,-0.3080135023373953,-1
0.08302578335610322,1.008549918007066,-0.04033689170785454,-0.02554923491902921,0.15199190003421797,0.369508583332423,-1
0.03171036428516099,-0.08168050884167471,-0.03872620657113087,0.10821399556155611,-0.06673537997668591,-0.3999665370815466,-1
0.018934489913382913,-0.08106467749637886,-0.049487561409757894,-0.03258940494432318,0.16434937348116166,0.4382207411632174,2
0.0072027021345393225,-0.08111966243806933,-0.04979093557632973,-0.011468894868441284,0.17547109958341103,0.47257682007861457,2
-0.002276047119697672,15.000667002877002,-0.05088679177165192,-0.1241116152731447,0.0926760274888881,0.019379720268154436,-1
-0.01010070873040681,-0.08160853355463935,-0.048758636896795896,0.1504550157133199,-0.229854029476343,0.18358156802556755,-1
-0.013853761825269694,-0.08167618647704589,-0.04102389919143026,-1.3491011996742943,-3.0498294700689,-2.8336905390737277,-1
-0.014088298853490203,-0.08093271363632172,-0.05087857018480839,-0.24379450570314212,-5.023363189809953e-06,-0.09935084657182117,3
-0.01471887495499992,-0.0742465447267601,-0.048240962075513164,-0.08891076514667488,-0.49677545593032735,0.2613879820398495,-1
-0.014909548969726873,-0.08113065942640743,-0.023201542722761554,0.00965161520744061,0.1767068469281054,0.4382207411632174,2
-0.024131847081708305,-0.07835941836520754,-0.03185917848436787,-0.2508346757284361,-0.38432244756313955,-0.6783518235871916,-1
-0.035028166290323716,-0.08167737250223814,-0.04650104365111162,-0.13115178529843866,-0.28669840733228413,-0.11602364957488157,-1
-0.03684057223425519,-0.08167929532564906,-0.049835091664220794,-0.08891076514667488,-0.28916990202167286,-0.40451366517329035,-1
-0.04129101017435071,-0.08108117297888601,-0.03820946726613684,-0.018509064893735248,0.17917834161749416,0.42963172143436806,2
-0.047027080471373696,-0.08164915642956026,-0.05002890788343892,-1.046373888586654,-0.6339434111914029,1.9999066224498754,-1
-0.04711990449541914,-0.06704901585947706,-0.04673915080741558,-0.46203977648725497,-0.45599579355541314,-0.6096396657563973,-1
-0.047112906300684085,-0.0812146214323688,-0.009129314267017935,0.22789688599155347,0.6055111755370526,-0.3757151872589133,-1
-0.04748098035309822,-0.08168050697052506,-0.04997589669842473,-0.15227229537432055,-0.027191464946465994,0.09263900619069258,3
-0.04756403705188158,-0.08143131708757094,-0.04538606977307279,0.00965161520744061,-0.23850426088920365,-0.04529054592553438,-1
-0.047780171888363414,-0.08140893821630292,-0.04707138832038428,-0.011468894868441284,-0.2409757555785924,0.003212153719732209,-1
-0.04778175269260667,-0.08164473564024835,-0.05086681723467686,-0.03962957496961714,0.01853118680722576,0.2831131495892918,-1
-0.04777787288810476,-0.0808832271888003,-0.04526475044751288,-0.16635263542490847,-0.013598244154827917,-0.25142701941791756,-1
-0.048376155818779756,-0.08130325715837382,-0.03762881225218085,-0.011468894868441284,-0.19154586179081753,-0.13320168903258017,-1
-0.04879448532113948,-0.08123155679440945,-0.050189631267453426,0.016691785232734575,0.0012307239815045634,0.04817819818253151,-1
-0.04992702948905718,-0.0800144651100908,-0.04675118188401132,0.19269603586508366,-0.05684940121913092,0.5079433719032881,-1
-0.050076632108364084,-0.08152127245217655,-0.047361937766662005,-0.264915015779024,-0.23974000823389802,-0.6960350994995284,-1
-0.050234760670094365,-0.08161777102484333,-0.0448439071808276,0.4039011366239026,0.024709923530697626,-0.14987449203564057,-1
-0.05071262103258272,-0.08167909957925663,-0.03783773017653391,-0.4338790963860791,-0.3089418595367829,-0.15290591076346977,-1
-0.0504411851029161,-0.08137171341077847,-0.024143453110785463,-0.30011586590549383,-0.5956352435058773,-0.7900090800622324,-1
-0.050926236561124084,-0.0815539884924824,-0.03169106508354424,-0.08891076514667488,-0.23726851354450926,-0.6086291928471207,-1
-0.051012153043356184,-0.08160809367510581,-0.04412040894327591,-0.2508346757284361,-0.32747806970719845,-0.546485108926623,-1
-0.05130997881154123,-0.08159522719875024,-0.03966041791294097,-0.3986782462596093,-0.3423070378435309,-0.4828253156422105,-1
-0.05140922197600013,-0.08150653648780351,-0.048638656230429886,0.6643874275597793,0.18659282568566038,-0.35146383743628,-1
-0.05152379356568959,-0.08166428278701932,-0.048391323141717194,0.10821399556155611,-0.1730096516204019,0.020895429632069074,-1
-0.05176881154740471,-0.08166839016216358,-0.024249493741642297,-0.03258940494432318,0.16558512082585605,0.4432731057095993,2
-0.05190978457075374,-0.08078425429375745,-0.0347499617428033,-0.18043297547549642,-0.15941643082876383,-0.6748151684047242,-1
-0.051954635630820326,-0.07244303863931255,-0.0443924643843628,-0.1241116152731447,-0.20143184054837246,-0.22060759568498775,-1
-0.05196654805719492,-0.08109766846139314,-0.049689038748853796,-0.018509064893735248,-0.3361283011200591,-1.4998662988288953,-1
-0.05245530785236297,-0.08025090035935985,-0.03625994262461727,-1.032293548536066,0.02223842884130888,0.6782080571163596,-1
-0.05208215969590861,-0.08166917644682976,-0.036613541092844745,-0.27899535582961194,-0.1470589573818201,-0.3267072511590085,3
-0.05245527447241118,-0.08166577287893911,-0.0490736418064165,-0.1241116152731447,-0.16312367286284693,0.08506045937111971,-1
-0.05251748486424889,-0.08162387435337097,-0.03776813394524233,-0.8140482777519532,-0.39915141569947205,0.032010631634109284,-1
-0.05259658234938187,-0.08168050863926306,-0.03634349153353004,-0.08891076514667488,0.055603607148056934,0.18913916902658767,3
-0.052609745996896766,-0.08147744945364924,0.05079269532397207,-1.0041328684348902,-1.4075212489700797,-0.46968916782161735,-1
-0.05297018306770893,-0.08147959386637518,-0.024171430104662554,0.49542334695272416,0.5264233454766127,0.650925288565897,-1
-0.05371431108922286,-0.08080624827043363,-0.050799010564574185,-0.018509064893735248,0.5980966914688863,0.7105431902132039,-1
-0.05450684144630607,-0.0816799680114257,-0.04646416380102159,-0.18043297547549642,-0.22367529275287118,-0.41613410362996883,-1
-0.054887707047614614,-0.08152512139809488,-0.047646056591964206,-0.011468894868441284,-0.19896034585898373,-0.03013345228638852,3
-0.05501571108127287,-0.0814765147096405,0.010992456958541693,-0.24379450570314212,-0.9194010478158029,-0.3327700886146668,-1
-0.05514473759555969,-0.08140223005341668,-0.03948131851678106,-0.13819195532373263,0.06919682793969502,0.21793764694096474,-1
-0.055209927235936776,-0.08081724525877174,-0.03850423636846752,-0.06075008504549903,-0.05561365387443655,-0.4691839313669793,1
-0.05593107122811875,-0.0816540885788299,-0.038173822128986415,-0.23675433567784815,-0.7809973452100331,-0.05286909274510731,-1
-0.056173034417193075,-0.07980552233166702,-0.044159746981812235,-0.6380440271196041,-0.442402572763775,-0.46261585745668277,-1
-0.05629226795636011,-0.0806632874220384,-0.015567669405724413,-0.06075008504549903,-0.31512059626025474,-0.5702312222946181,-1
-0.05633857789600393,-0.08122627824000717,-0.049423279079547654,6.578130248806709,0.10874074296991493,0.8024962249573553,-1
-0.0563250333656707,-0.08162979623159104,-0.04953203635980743,-0.08187059512138092,-0.2619834604383967,-0.10793986630067046,3
-0.056466811724277685,-0.08162998318039279,-0.032036128721486166,0.016691785232734575,-0.15694493613937507,-0.564673621293598,-1
-0.05658481266480383,-0.07892576326461943,-0.04144506693899046,-0.6450841971448981,0.16187787879177296,0.2795764944068244,-1
-0.05675088460095673,-0.07832092890602421,-0.04233902860552044,-0.25787484575373004,-0.3064703648473941,-0.5924616262986987,-1
-0.05685895658698052,-0.0816259142947077,-0.04972652401564116,-0.32827654600666967,0.027181418220086375,0.21591670112241196,-1
-0.0570747126488515,-0.08167834188676015,-0.04907444668754777,-0.07483042509608696,0.3583617065981781,-0.04630101883481075,-1
-0.057091308106778475,-0.08166091770858785,-0.04670641897474379,-0.6098833470184282,-0.08527159014710148,0.1664035285678689,-1
-0.057351205465530575,-0.08143527600337265,-0.0472572863634471,-0.22971416565255418,-0.0766213587342409,-0.7465587449633477,-1
-0.05801133090583775,-0.08159517221380855,-0.047755354673682165,-0.5676423268666644,-0.24715449230206424,-0.1857462803149523,-1
-0.058095664475619105,-0.08159071843353163,-0.050440976119710476,-0.08891076514667488,-0.19154586179081753,-0.4434168721804313,1
-0.05827552057502232,-0.08166394737887499,-0.039495508585172194,-0.2085936555766723,-0.4782392457599118,0.11133275501230577,-1
-0.058507043569280014,-0.081679742353225,-0.049092665375632616,0.23493705601684745,-0.019776980878299783,0.31241686395830703,-1
-0.05874902502948585,-0.08149361502650625,-0.05004654784372955,-0.2226739956272602,-0.10010055828343396,-0.2554689110550231,3
-0.05914458062052595,-0.08156339091751147,-0.049574241348411686,-0.11003127522255678,-0.1112222843856833,-0.143306418125344,3
-0.059140245794575934,-0.08158417522547047,-0.04387583043030219,-0.5254013067149006,-0.36578623739272403,-0.15543209303666067,-1
-0.05923784842224627,-0.08168046086345206,-0.043260229809393626,0.0026114451821466446,0.03953889166703008,0.19722295230079878,3
-0.0594254848613602,-0.08156273109821117,-0.05073530977151638,-0.06075008504549903,-2.8830035785351598,1.4320208474365452,-1
-0.05972590021106844,-0.08081174676460268,-0.04648567786630359,-0.27195518580431793,-0.6537153687065128,-1.3578948550755625,-1
-0.06004227469141213,-0.07760062616987902,-0.04729486995777232,-0.011468894868441284,-0.06426388528729716,-0.08015186129556974,3
-0.06022458685253136,-0.08100969255468839,0.025439900489369976,-0.7366064074737196,0.3571259592534837,0.16438258274931614,-1
-0.060615014228872555,-0.08162365441360422,-0.04684209833486742,0.14341484568802593,-0.03584169635932661,-0.3974403548083556,-1
-0.06095642051074862,-0.08167513571481018,-0.04484060197087666,-0.33531671603196367,-0.389265436941917,0.0400944149083204,-1
-0.061447559066691713,-0.06694454447026517,-0.031169194485753452,0.10821399556155611,0.10009051155705433,-0.09328800911616278,-1
-0.061555335552300174,-0.08141691103284804,-0.04766419661801877,0.00965161520744061,0.08031855404194436,-0.0700471322028059,3
-0.06202800339976144,-0.08157823685176788,-0.04516431167695538,-0.23675433567784815,0.5894464600560256,0.08404998646184329,-1
-0.062084563092812725,-0.08163720270323675,-0.04900985532793285,0.030772125283322505,-0.09392182155996212,-0.14179070876142946,3
-0.06243411759660505,-0.08167722294319675,-0.025257165586981562,0.16453535576390782,-0.3571360059798634,0.0653562376402301,-1
-0.06268217631624441,-0.08163762058879359,-0.0444725310937565,-0.3564372261078455,0.019766934151920136,0.21743241048632655,-1
-0.06271162375834693,-0.08163124783405168,-0.04958290400449644,0.016691785232734575,-0.09515756890465647,0.262903691403764,-1
-0.06304192681415341,-0.08084473772961696,-0.028448336664196352,-0.7084457273725437,0.15322764737891234,-0.1882724625881433,-1
-0.06313953260413498,-0.08162354444372084,-0.05091502863116476,-0.004428724843147319,0.24590869823099026,-0.025081087740006596,-1
-0.06337031140115168,-0.0816801394544739,-0.027762535799977978,-0.2085936555766723,-0.0407846857381041,-0.22060759568498775,3
-0.06344993839773043,-0.08084473772961696,-0.05039479588921877,-2.5318497639236806,-0.5387908656499361,-0.5116237935565876,-1
-0.06390529751040012,-0.08059730549200983,-0.012265096037481634,0.32645926634566896,-0.13346573659018202,-0.4570582564556625,-1
-0.06419128990999114,-0.08141218232786265,-0.05089508359245106,1.2205608595580024,-0.21626080868470493,-0.525770414286457,-1
-0.06422629704659046,-0.08162833913063626,-0.05019759439334032,-0.25787484575373004,-0.4905967192068556,1.0778500927351713,-1
-0.0642778929651264,-0.08159643686746744,-0.04209148341026181,-0.14523212534902658,-0.10998653704098894,-0.4904038624617833,1
-0.06457845061883964,-0.08159077341847332,-0.03814636908041816,-0.07483042509608696,0.24961594026507336,-0.48686720727931593,-1
-0.06471143494130518,-0.08167890878150896,-0.04056154625230124,-0.067790255070793,-0.05067066449565909,-0.7819252967880215,-1
-0.06476417421103196,-0.08164739691142617,-0.01069031871290237,0.1715755257892018,-0.13593723127957075,0.05373579918355166,-1
-0.06505997188361974,-0.08167472442744632,-0.04706807889639601,0.17861569581449574,0.04201038635641883,0.049693907546446106,-1
-0.06535723651724677,-0.08167013318481518,-0.040417263232615575,-0.19451331552608436,-0.259511965749008,-0.3817780247145717,-1
-0.06554314071254669,-0.08094371062465981,-0.048269065490510354,0.25605756609272934,0.22242949868179715,0.15023596201944675,-1
-0.06557908705557905,-0.08127076105783475,-0.04922266421342662,-0.11003127522255678,0.15075615268952358,0.4028541893385438,2
-0.06583262957424588,-0.08167772000706962,-0.04777243557168615,0.32645926634566896,-0.23356127151042616,0.14922548911017033,-1
-0.06595484763247098,-0.08167725868340885,-0.04983333581533058,-0.17339280545020244,0.030888660254169493,0.10021755301026551,-1
-0.06607372242499823,-0.08153210448568958,-0.04972388602826851,-0.15931246539961452,0.009880955394365148,-0.7046241192283778,-1
